user_id,work_id,title,body,visibility,created_at,updated_at
919,2917230813038805879,"Slow start, strong finish",Characters felt real and memorable.,public,2025-01-12 23:25:48,2025-01-22 14:42:01
114,17514994451945777877,Not my favorite,Needed tighter editing.,private,2023-04-21 09:54:50,2023-05-07 08:41:32
1080,2147447189702177208,Solid read,I learned a lot from this book.,private,2025-06-05 08:53:55,2025-06-25 22:46:21
1173,15413894945891905642,Mixed feelings,Dialogue shines throughout.,public,2023-02-13 11:31:28,2023-02-28 15:43:14
1178,7984378820202400342,Page-turner,Well-paced and engaging.,public,2025-10-27 07:13:50,2025-11-17 03:24:30
279,11164401274827428471,Great characters,Plot dragged in the middle.,public,2023-03-28 01:12:54,2023-04-14 20:28:06
1236,10718952266567737107,Page-turner,Would recommend to friends.,private,2023-12-16 00:21:32,2024-01-01 19:34:29
961,12722481092766215150,Not my favorite,Exceeded expectations.,public,2025-10-06 01:42:09,2025-10-30 23:24:11
1167,10535104432794346005,Overhyped,Fantastic world-building and tension.,private,2024-08-10 22:44:30,2024-08-29 15:09:45
148,9791649719408345734,Great characters,Plot dragged in the middle.,public,2023-03-09 02:49:45,2023-04-02 04:09:20
1442,1425927677800127040,Classic,Would recommend to friends.,public,2025-03-02 17:37:10,2025-03-14 22:56:20
595,6627720045204363550,Not my favorite,Fantastic world-building and tension.,public,2025-04-01 22:20:16,2025-05-01 10:12:36
603,5228610335893369380,Couldn’t put it down,Plot dragged in the middle.,public,2023-03-12 09:47:40,2023-03-20 21:12:15
345,12179570899610916819,Solid read,Well-paced and engaging.,private,2025-07-08 00:33:25,2025-07-23 04:57:17
157,6313901044726498793,Not my favorite,Exceeded expectations.,public,2024-12-03 21:00:17,2024-12-11 13:36:20
659,10674050756627925531,"Slow start, strong finish",Fantastic world-building and tension.,public,2024-09-08 09:28:41,2024-09-25 03:21:29
1192,7188895434221387419,Page-turner,I learned a lot from this book.,public,2023-11-07 04:29:15,2023-11-14 08:59:16
1418,6902326129978555191,Classic,Well-paced and engaging.,public,2023-12-25 03:31:46,2023-12-27 02:52:10
1370,11759244675910807773,Not my favorite,Would recommend to friends.,private,2025-01-28 17:44:55,2025-02-23 12:22:08
1348,10076886593599907644,Mixed feelings,I learned a lot from this book.,public,2025-09-14 11:56:32,2025-09-22 17:47:32
12,969269829004914031,Solid read,Dialogue shines throughout.,public,2024-09-08 11:04:12,2024-09-29 12:29:34
639,14325284174776756544,Loved it,Dialogue shines throughout.,public,2023-04-05 15:33:52,2023-05-02 09:49:23
741,15324786808617971505,Overhyped,Ending surprised me—in a good way.,public,2024-06-21 20:04:47,2024-07-04 15:29:33
194,17913767020519643548,Mixed feelings,Plot dragged in the middle.,public,2024-11-21 03:22:27,2024-12-08 06:39:40
340,475376280562170999,Couldn’t put it down,Dialogue shines throughout.,public,2023-06-07 13:28:09,2023-06-12 13:49:55
625,5375905885427486338,Page-turner,Fantastic world-building and tension.,public,2024-09-29 21:30:10,2024-10-17 21:34:42
480,5014104586277463747,Overhyped,Needed tighter editing.,private,2024-05-22 07:41:23,2024-06-06 03:48:54
1198,15377517593911093869,Couldn’t put it down,Exceeded expectations.,public,2024-06-15 21:02:57,2024-06-16 19:21:39
459,16899385397831719296,Mixed feelings,Fantastic world-building and tension.,public,2024-12-31 18:25:28,2025-01-07 01:25:09
751,2856715121158725979,Page-turner,Plot dragged in the middle.,public,2025-07-09 05:21:13,2025-07-30 01:10:01
318,7442419885554502179,Page-turner,Well-paced and engaging.,public,2025-05-08 06:19:33,2025-06-02 13:56:03
1320,12230053134586201409,Loved it,Dialogue shines throughout.,public,2025-04-10 17:56:43,2025-04-11 08:07:38
860,15365965916596130446,Couldn’t put it down,Needed tighter editing.,public,2025-03-11 03:04:59,2025-03-13 09:34:01
612,192671490755096506,"Slow start, strong finish",Characters felt real and memorable.,public,2023-01-19 15:52:11,2023-02-17 02:54:34
1191,11234501525573666076,Couldn’t put it down,Dialogue shines throughout.,public,2025-07-18 00:30:13,2025-08-02 01:25:01
299,12517259306635898755,Loved it,I learned a lot from this book.,public,2024-07-10 06:39:43,2024-07-25 08:36:28
597,14484341467137893693,Great characters,Fantastic world-building and tension.,public,2024-11-07 10:21:31,2024-11-13 18:11:58
85,1582880715374275011,Page-turner,Needed tighter editing.,public,2023-03-04 16:42:34,2023-03-08 00:56:12
452,6295307128829405878,Page-turner,Dialogue shines throughout.,public,2024-06-07 07:32:32,2024-06-25 05:38:07
820,1946813588970904749,Loved it,Plot dragged in the middle.,public,2024-12-09 00:04:13,2024-12-12 05:04:05
1315,9858104991341838935,Great characters,Well-paced and engaging.,public,2023-05-27 12:55:03,2023-06-10 23:46:07
747,10652516870661832558,Loved it,I learned a lot from this book.,private,2023-01-15 14:49:09,2023-02-02 13:25:09
532,12267850869655975314,Classic,I learned a lot from this book.,public,2025-10-09 19:42:55,2025-10-26 05:32:33
996,12243420289128815205,"Slow start, strong finish",Dialogue shines throughout.,private,2023-11-09 09:26:10,2023-11-15 12:45:44
569,1323403147973159019,Not my favorite,Characters felt real and memorable.,public,2024-03-14 13:56:14,2024-03-27 20:30:53
473,15727268764158045717,Not my favorite,Would recommend to friends.,public,2025-03-29 11:32:12,2025-04-20 04:06:37
1160,15233598995908986409,Mixed feelings,Ending surprised me—in a good way.,public,2023-12-10 22:47:54,2023-12-15 10:49:34
906,13131292970935755753,Classic,Would recommend to friends.,public,2023-03-24 11:04:36,2023-04-19 01:22:50
1419,881982788005573793,Loved it,Ending surprised me—in a good way.,public,2024-04-20 19:33:47,2024-05-18 08:38:10
332,8305412085818414300,"Slow start, strong finish",Well-paced and engaging.,public,2025-04-05 01:58:05,2025-04-11 15:50:24
1123,7506735565364906056,Couldn’t put it down,Ending surprised me—in a good way.,public,2024-09-20 17:18:27,2024-10-06 04:48:30
1277,6620631283245622598,Couldn’t put it down,Plot dragged in the middle.,public,2025-09-06 12:59:25,2025-09-07 08:23:31
441,115934693044476765,Not my favorite,I learned a lot from this book.,public,2024-02-02 01:28:19,2024-02-08 18:56:40
1135,1855955316041686759,Page-turner,Fantastic world-building and tension.,public,2023-07-15 01:43:49,2023-07-16 21:51:02
948,7478750130961179415,Great characters,I learned a lot from this book.,public,2024-08-14 08:27:01,2024-08-17 02:28:44
1054,2062179846642292064,"Slow start, strong finish",Dialogue shines throughout.,public,2025-10-14 20:45:57,2025-11-02 05:15:18
229,6707515790024457839,Classic,Plot dragged in the middle.,public,2024-06-21 17:41:26,2024-07-16 00:55:47
964,1541307070660288567,Not my favorite,Needed tighter editing.,public,2025-10-08 07:45:58,2025-11-02 19:28:22
46,17943849286301224969,Classic,Fantastic world-building and tension.,public,2025-10-28 02:37:07,2025-11-15 09:32:09
216,5785393353012175237,Solid read,Exceeded expectations.,public,2024-02-28 22:04:47,2024-03-09 00:11:11
1441,9387054493446286221,Not my favorite,Dialogue shines throughout.,public,2023-10-06 13:15:19,2023-10-10 17:25:59
425,4832052480731776552,Overhyped,Needed tighter editing.,public,2024-04-11 12:03:12,2024-04-22 15:45:41
383,204485210769191738,Page-turner,Needed tighter editing.,public,2025-08-06 13:43:23,2025-09-04 00:23:15
500,12279015651913442180,Mixed feelings,I learned a lot from this book.,public,2024-07-08 19:53:17,2024-08-06 11:07:39
935,1195353774929086048,Great characters,Plot dragged in the middle.,public,2023-05-21 23:32:35,2023-05-29 06:27:46
256,1528126953524215182,Not my favorite,I learned a lot from this book.,private,2023-08-06 21:22:21,2023-08-16 06:14:36
38,11490414782287111099,Solid read,Needed tighter editing.,public,2025-03-02 10:34:11,2025-03-03 17:53:05
856,11246107658908466040,Loved it,Plot dragged in the middle.,public,2024-04-08 20:10:02,2024-04-18 13:25:51
230,5528648123600492923,Loved it,Fantastic world-building and tension.,public,2025-04-24 23:41:01,2025-04-29 14:59:04
226,12657553256843838713,Solid read,Characters felt real and memorable.,public,2023-03-13 21:49:00,2023-03-14 22:53:29
457,6805531226912449457,Page-turner,Needed tighter editing.,public,2023-02-19 03:19:16,2023-03-20 18:52:43
446,8196497447755597032,Not my favorite,Characters felt real and memorable.,public,2025-03-17 10:28:00,2025-03-25 20:45:30
1241,16234681144819446041,Loved it,Needed tighter editing.,private,2025-04-02 00:58:39,2025-04-15 04:52:29
671,8789943712643516611,Mixed feelings,Characters felt real and memorable.,public,2023-05-10 17:10:03,2023-06-02 07:17:54
698,2577492641771213930,Great characters,Dialogue shines throughout.,private,2024-10-15 18:25:30,2024-10-15 20:56:47
795,14221603855799557227,Overhyped,Would recommend to friends.,public,2023-05-13 21:09:09,2023-06-11 07:24:25
316,3723424313446807240,Overhyped,Well-paced and engaging.,public,2025-04-09 22:22:59,2025-05-04 14:55:19
581,8493771733991730175,Mixed feelings,Plot dragged in the middle.,public,2024-07-25 13:03:52,2024-08-07 01:49:54
638,16619193474231747988,Couldn’t put it down,I learned a lot from this book.,public,2024-04-28 08:35:31,2024-05-05 19:08:38
165,76112365975466930,Not my favorite,Dialogue shines throughout.,private,2025-06-28 07:21:56,2025-07-18 04:32:08
22,6998725759748230302,Solid read,Exceeded expectations.,public,2025-06-07 15:45:48,2025-06-14 04:12:07
1118,8205792611899920437,Mixed feelings,Fantastic world-building and tension.,public,2023-10-26 16:27:31,2023-11-13 10:33:21
540,8870906128035348334,Overhyped,Dialogue shines throughout.,public,2023-04-20 02:30:05,2023-04-28 09:32:55
128,17333047249544720136,Mixed feelings,Plot dragged in the middle.,public,2023-12-16 15:45:22,2023-12-17 18:02:21
1420,8676496190164050624,Classic,Exceeded expectations.,public,2024-03-27 02:29:58,2024-03-30 03:24:15
1124,7944268082240346225,Overhyped,Exceeded expectations.,public,2023-04-07 11:34:46,2023-04-13 07:44:08
501,18231571322242585664,Loved it,Dialogue shines throughout.,public,2023-04-26 20:48:24,2023-05-25 11:35:29
733,13747122039847715629,Not my favorite,Would recommend to friends.,public,2023-11-11 19:45:51,2023-11-11 19:52:39
1423,1105367062757286825,Overhyped,Characters felt real and memorable.,public,2024-12-06 21:06:26,2024-12-26 16:42:10
979,4314933648540639801,Couldn’t put it down,Exceeded expectations.,public,2025-06-06 18:59:40,2025-06-23 17:34:52
1318,2324089069491378010,Page-turner,I learned a lot from this book.,private,2023-01-10 22:45:52,2023-02-07 17:06:08
979,10719069399269711618,Great characters,Plot dragged in the middle.,public,2023-01-20 00:56:45,2023-01-20 03:14:25
490,4932274406084414388,Overhyped,Characters felt real and memorable.,public,2024-10-04 17:37:48,2024-10-25 22:10:28
815,1661692132360388779,Mixed feelings,Would recommend to friends.,public,2024-06-01 11:35:28,2024-06-26 12:49:18
1103,887317171040076084,Loved it,Would recommend to friends.,public,2025-10-07 00:00:17,2025-10-24 01:15:06
174,4342356343155050314,Solid read,Fantastic world-building and tension.,public,2024-07-12 15:23:06,2024-07-17 02:49:58
1060,3563649692742879211,"Slow start, strong finish",I learned a lot from this book.,private,2024-12-08 23:47:37,2024-12-19 15:39:06
1279,10348139202197983972,Classic,Needed tighter editing.,public,2024-03-17 20:04:35,2024-03-28 16:53:13
393,12972166613117146885,Loved it,Needed tighter editing.,public,2024-01-01 13:11:21,2024-01-07 06:29:45
463,2816156856748223798,Great characters,Fantastic world-building and tension.,public,2025-09-19 22:03:14,2025-09-23 07:24:53
1321,16983385930723660165,Solid read,Well-paced and engaging.,public,2024-12-19 02:06:55,2025-01-04 18:47:56
34,12766984123013932058,Loved it,Dialogue shines throughout.,public,2024-04-12 01:11:21,2024-04-24 04:57:05
1197,8647788977679487085,Overhyped,Characters felt real and memorable.,public,2024-11-06 18:52:13,2024-11-10 09:20:46
363,3861032622029953321,Overhyped,Dialogue shines throughout.,public,2025-06-28 23:06:51,2025-07-16 17:18:35
1250,3984326354997241571,Great characters,Well-paced and engaging.,public,2024-07-04 23:39:53,2024-07-23 06:04:20
1436,18388514186820457956,Great characters,Plot dragged in the middle.,public,2023-11-25 00:13:18,2023-12-11 18:11:23
149,12978809090942500483,Mixed feelings,Exceeded expectations.,public,2025-09-07 18:08:14,2025-09-27 09:52:58
571,13079367427516777405,Solid read,Ending surprised me—in a good way.,public,2023-04-12 08:57:45,2023-04-24 11:11:45
1147,13848395276559533077,"Slow start, strong finish",Ending surprised me—in a good way.,public,2024-06-08 14:21:04,2024-06-23 00:52:50
746,14394291637744795881,Page-turner,Exceeded expectations.,public,2024-06-20 17:29:46,2024-07-19 02:57:11
501,11545373442290206896,Couldn’t put it down,Dialogue shines throughout.,public,2023-09-29 00:38:51,2023-10-01 04:35:27
1254,18300001451124530980,Page-turner,Needed tighter editing.,public,2025-04-06 00:25:19,2025-04-23 19:51:16
1478,14152530857269744693,Not my favorite,Fantastic world-building and tension.,public,2023-03-18 21:48:53,2023-04-09 12:14:10
1452,6150526082973002527,Mixed feelings,Fantastic world-building and tension.,public,2023-07-21 17:25:31,2023-08-08 00:16:17
1127,11079417472186635233,Couldn’t put it down,Characters felt real and memorable.,public,2024-06-28 20:01:36,2024-06-30 21:13:57
89,8991836453831306862,Overhyped,Exceeded expectations.,public,2024-07-25 15:50:00,2024-08-12 04:12:59
263,14199036799818064469,Overhyped,I learned a lot from this book.,public,2023-08-13 06:38:02,2023-08-19 16:48:29
121,16560354944914739929,"Slow start, strong finish",Fantastic world-building and tension.,public,2024-10-10 22:27:42,2024-11-05 05:14:11
440,8831541057423728226,Overhyped,Dialogue shines throughout.,private,2023-07-24 11:16:04,2023-08-04 02:10:01
1179,16270701759676316479,"Slow start, strong finish",Ending surprised me—in a good way.,public,2023-04-03 09:35:31,2023-04-29 10:39:26
1067,2698311978784514229,Loved it,Dialogue shines throughout.,public,2024-06-21 23:42:19,2024-06-29 11:43:59
630,9418089282464187971,"Slow start, strong finish",I learned a lot from this book.,public,2024-12-19 14:39:12,2024-12-29 00:35:43
51,13565145747802080145,Not my favorite,Ending surprised me—in a good way.,public,2024-03-20 23:12:35,2024-04-12 05:23:34
1190,4600065264453093735,Page-turner,Fantastic world-building and tension.,public,2025-02-06 18:53:51,2025-02-11 20:15:03
1159,6570481929190704732,Page-turner,Ending surprised me—in a good way.,public,2023-11-22 19:58:27,2023-12-02 06:54:48
169,17420456701987419057,"Slow start, strong finish",Dialogue shines throughout.,public,2024-03-08 15:58:21,2024-04-03 04:56:09
994,7174721640764314605,Mixed feelings,Ending surprised me—in a good way.,public,2023-08-25 20:00:46,2023-09-05 21:26:46
1339,9567013661626218830,Overhyped,Fantastic world-building and tension.,private,2024-03-18 04:34:19,2024-03-24 14:52:51
1113,9169255537162869998,Overhyped,Dialogue shines throughout.,public,2024-01-14 03:37:28,2024-02-03 02:59:15
873,15705409988166480677,"Slow start, strong finish",Needed tighter editing.,public,2025-02-19 23:10:29,2025-03-09 03:12:48
1004,3305168484042920755,Page-turner,Needed tighter editing.,public,2025-02-04 02:37:33,2025-02-18 17:12:47
1406,4884361044246924460,Great characters,Dialogue shines throughout.,private,2023-05-15 08:05:11,2023-05-16 16:48:03
1192,4306657341729253183,Classic,Ending surprised me—in a good way.,public,2025-06-26 19:21:58,2025-07-13 21:28:36
4,12185096634111211558,Solid read,Exceeded expectations.,public,2023-07-29 08:48:57,2023-08-17 03:55:16
1313,18408854275240374825,"Slow start, strong finish",Plot dragged in the middle.,private,2024-05-19 09:51:08,2024-06-10 03:16:28
123,9613392829122319229,Mixed feelings,Needed tighter editing.,public,2023-04-03 15:18:29,2023-04-09 06:51:45
320,7930351617660502920,Overhyped,Would recommend to friends.,private,2025-08-22 19:04:41,2025-08-29 06:13:56
701,7410553546234193289,Mixed feelings,Characters felt real and memorable.,public,2025-01-25 07:11:26,2025-02-17 11:11:26
1389,4300963958757722445,Solid read,I learned a lot from this book.,private,2024-01-13 01:42:13,2024-01-28 04:58:03
